id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl241,Penerjemah Bahasa Mandarin,PT Realway Media Indonesia,Chinese HSK 5,"Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Rp6jt-Rp10jt,1 – 3 tahun,"Chinese HSK 5, Memiliki Kemampuan Komunikasi Yang Baik, Fluent In Mandarin",SMA/SMK,,https://glints.com/id/opportunities/jobs/penerjemah-bahasa-mandarin/6000e488-759e-4d2f-a357-b687360fa11e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/302bdf7528dce71c7029920f4eb05a34.jpeg
gl242,Franchise Sales Manager,PT Mega Utama Development,Real Estate,"Kemayoran, Jakarta Pusat, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Rp6jt-Rp10jt,1 – 3 tahun,"Marketing Communications, Negotiation Skills, Real Estate",Sarjana (S1),"Bertemu dengan calon investor untuk mempresentasikan peluang bisnis franchise, Melakukan perencanaan kegiatan sales franchise, Melakukan dealing dan closing pada calon investor, Melakukan aftersales maintenance, Melakukan control dan tanggungjawab terhadap kinerja tim franchise sales untuk dapat bekerja efektif dan efisien",https://glints.com/id/opportunities/jobs/franchise-sales-manager/2e0c09ca-56f9-4619-ae9a-fafaf76a3696?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/21664e27420d7db2c4317a3b2cf95563.jpg
gl243,Resident DJ (Berpengalaman),PT. Loyal Maju Bersama (PAVVO),Positive Attitude,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Positive Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/resident-dj-berpengalaman/a6d266c2-0947-431e-a0d8-47bfb393f6e3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f716bbb5a0dc1d8de5ac35580209d570.jpg
gl244,Operational Head,Anaria Souvenir,Manajemen Operasional,"Sawahan, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,5jt-Rp5jt",1 – 3 tahun,"Leadership Skills, Manajemen Operasional, Paham Operasional Produksi, Good Communication Skills",Sarjana (S1),"Pendidikan S1 Teknik Industri, Usia maksimal 30 tahun, Memiliki pengalaman sebagai leader minimal 2 tahun, Memiliki kemampuan analisa, dan planning yang baik, Memiliki kemampuan problem solving yang baik, Mampu bekerja dengan target, Domisili Surabaya diutamakan",https://glints.com/id/opportunities/jobs/operational-head/917f0310-ef71-4695-b58a-f6e925e6cc70?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1b130bb6db9f299fa294e030d47ca9f1.png
gl245,Marketplace Specialist,Anaria Souvenir,Shopee Ads,"Sawahan, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Manage Shopee Seller Account, Tokopedia Ads, Data Analytics, Shopee Ads, Marketplace Knowledge, Online Marketplace, Copywriting, Good Communication Skills, Shopee Ads, Manage marketplace ads",Diploma (D1 - D4),"Wanita maksimal 25 Tahun, Mampu membuat copywriting produk, Berpengalaman mengelola dashboard marketplace (Shopee, Tokopedia dan Lazada), Berpengalaman mengelola Toko Marketplace dengan kiriman minimal 50-100 paket sehari, Terbiasa handle Ads marketplace (Shopee Ads, Tokopedia Ads, dsb), Memahami strategi promosi dan penjualan melalui marketplace, Memiliki kemampuan analisas dan evaluasi yang baik, Komunikatif, interaktif, dan mampu bekerja dalam tim, Fast learner dan menyukai hal-hal baru",https://glints.com/id/opportunities/jobs/marketplace-specialist/a7bbd525-6d93-4d76-b569-c9ab3185a926?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1b130bb6db9f299fa294e030d47ca9f1.png
gl246,KEPALA BENGKEL MAKASSAR,PT. Karya Bintang Mandiri,Mechanical Engineering,"Ujung Pandang, Makassar, Sulawesi Selatan, Indonesia",Kontrak,Tidak ditampilkan,Rp5jt-Rp5jt,3 – 5 tahun,"Mechanical, Mechanical Engineering, Mentoring",SMA/SMK,,https://glints.com/id/opportunities/jobs/kepala-bengkel-makassar/577fe2a7-16f7-49f3-9bbc-345e4fe450d0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/49051de2e47ed486681b5b8623a2f970.jpg
gl247,In House Public Relation,PT. Loyal Maju Bersama (PAVVO),Microsoft Office,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Analytical Skills, Communication Skills, Microsoft Office",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/in-house-public-relation/c74707d7-4885-4740-bbb8-8f1ac2d8b10b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f716bbb5a0dc1d8de5ac35580209d570.jpg
gl248,Marketing Specialist (Creative Event) & Sponsorship Coordinator,PT. Loyal Maju Bersama (PAVVO),Interpersonal Skills,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Interpersonal Skills, Marketing Communications, Teamwork, Communication Skills, Microsoft Office",Sarjana (S1),,https://glints.com/id/opportunities/jobs/marketing-specialist-creative-event-and-sponsorship-coordinator/938bdc14-ce27-46df-9390-6f095e0a90d5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f716bbb5a0dc1d8de5ac35580209d570.jpg
gl249,Animator,Media Fakta Global,3ds Max,"Pancoran, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Rotoscoping, 3D blender, 3D Rigging, Adobe Illustrator, Autodesk Maya, Adobe After Effects, Adobe Premiere Pro, 3ds Max",Sarjana (S1),"Minimal S1 di bidang Animasi, Seni Rupa atau bidang terkait, Pengalaman 1-3 tahun di media kreatif, Pengalaman yang terbukti dengan portofolio mendukung (Animasi), Kemampuan dalam menggunakan Adobe illustrator, Adobe After Effect, Autodesk Maya, Rotoscope Animation dan lain sebagainya., Pengetahuan tentang rigging 3D, Mampu membuat Storyline dan Storyboard, Paham alur kerja media., Kemampuan bekerja secara tim maupun individu., Mampu memahami kebutuhan industri., Pengalaman organisasi/komunitas menjadi nilai tambah, Pengalaman kerja di media massa menjadi nilai tambah, Menguasai bahasa Inggris menjadi nilai tambah, Bersedia bekerja dibawah tekanan, Berpikir kreatif dan strategis, Memiliki keterampilan interpersonal dan komunikasi yang bagus",https://glints.com/id/opportunities/jobs/animator/e4542a20-e282-4e13-a6c2-0d1c8919c9f0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b13cc6938b38e709aee915773033da9f.jpg
gl250,Art Director,Media Fakta Global,"Komunikatif, Kreatif, Inovatif","Pancoran, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp6,9jt-Rp8,9jt",5 – 10 tahun,"Siap bekerja dibawah tekanan, Komunikatif, Kreatif, Inovatif, Berpikir kritis",Sarjana (S1),,https://glints.com/id/opportunities/jobs/art-director/5e78afdd-ef6b-4ac1-8476-6339821da45f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b13cc6938b38e709aee915773033da9f.jpg
gl251,Video Editor dan Motion Grafic,Media Fakta Global,Kreatif Dan Inovatif,"Pancoran, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,5 – 10 tahun,"Video Editing, Multitasking, Kreatif Dan Inovatif",Sarjana (S1),,https://glints.com/id/opportunities/jobs/video-editor-dan-motion-grafic/484343b8-8ca6-433a-92d5-151201c2bced?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b13cc6938b38e709aee915773033da9f.jpg
gl252,Building Materials Sales,PT. Dikanaka Chemie Indonesia,Sales Marketing,"Tangerang, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Sales, Building materials, Sales Marketing",Sarjana (S1),,https://glints.com/id/opportunities/jobs/building-materials-sales/b5c9579b-62f7-4d9e-ac60-211322a291b0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e85db8fa6249812c11a3a26f93dcf385.jpg
gl253,Content Creator and Design (Social Media Specialist),Pt. Day Trans,Adobe Illustrator,"Pesanggrahan, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Carousel design, Creative Concept, Photo & Video Editing, strategic partnership, Graphic Design, Adobe Illustrator, Content Creation, Video Editing, Adobe Premier, Adobe Premiere Pro, Adobe Photoshop",Sarjana (S1),,https://glints.com/id/opportunities/jobs/content-creator-and-design-social-media-specialist/b8d00f01-3c63-4ad8-94c6-d17fc71555ac?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f87ca8bbc636cc3ea02f6934cd288e8f.jpg
gl254,Security & Satpam,MALVERDE TEQUILARIA,Positive Attitude,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Positive Attitude",SMA/SMK,"Melakukan patroli rutin di area perusahaan untuk menjaga keamanan., Mengontrol akses masuk dan keluar karyawan, pengunjung, dan kendaraan., Menangani situasi keamanan seperti pencurian, tindakan vandalisme, atau insiden keamanan lainnya., Menanggapi panggilan keamanan dan melaporkan insiden yang terjadi kepada manajemen., Sertifikat pelatihan keamanan (yang valid).",https://glints.com/id/opportunities/jobs/security-and-satpam/08a801e7-5034-44fb-b074-2c8e7d78eb9d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl255,Host & Hostes (GRO),MALVERDE TEQUILARIA,Communication Skills,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Teamwork, Grooming, Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-and-hostes-gro/7f5da281-acab-4e33-a14b-b2caac13b5fb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl256,Moderator / Co-Host Live Streaming Tiktok,PT Bluewhale Media Indonesia,OBS studio,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp5jt,Kurang dari setahun,"Hardworking, Mengoperasikan Komputer, OBS studio, Good Teamwork, Good Communication Skills",SMA/SMK,"Mempersiapkan display, tata ruang/cahaya dan produk untuk sesi livestreaming, Memantau dan memastikan sesi livestreaming berjalan dengan baik, Melakukan support kepada host livestreaming, Melaksanakan tugas operasional livestreaming, Berkolaborasi dengan host livestreaming",https://glints.com/id/opportunities/jobs/moderator-co-host-live-streaming-tiktok/436c4553-2a00-4597-aad4-c2fe3647ad23?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2bf507223c392ecdc9b0be479989e739.jpg
gl257,Store Product Consultant - Area Gorontalo,Smart CCTV Indonesia,Communication Skills,"Kota Timur, Gorontalo, Gorontalo, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"B2C Sales, Communication Skills, Computer Skills",Sarjana (S1),,https://glints.com/id/opportunities/jobs/store-product-consultant-area-gorontalo/a8b427e5-6f5e-44c8-b691-db2225889aee?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/29b3cc6e5a21794ca3c09fb1a87e5f38.png
gl258,Engineering Support,MALVERDE TEQUILARIA,Positive Attitude,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Hardware Engineering, Communication Skills, Positive Attitude",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/engineering-support/ff95a562-5e5b-4668-a3bf-68b2a3105ce0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl259,Customer Service Specialist,PT ESBI BATARA NIAGA INDONESIA,Mampu Bernegosiasi,"Kapanewon Pakem, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp1jt-Rp2,1jt",1 – 3 tahun,"Memiliki Kemampuan Komunikasi Yang Baik, Mampu Bernegosiasi, Orientasi Pada Penjualan",SMA/SMK,"Wanita maks 27 thn, Pendidikan min SMA/SMK, D3/S1 (jurusan lainnya yang relevan), Menguasai Ms. Office dengan baik, Berpenampilan rapi komunikatif, Mampu berkomunikasi dengan baik dan mampu bernegosiasi, Menyukai tantangan dan mampu bekerja di bawah tekanan (berorientasi dengan target), Memiliki pengalaman dibidang yang sama lebih diutamakan, Sikap positif, detail, dan berorientasi pada pelanggan dengan kemampuan multitasking dan organisasi yang baik, Memiliki kemauan untuk terus berkembang, serta mudah beradaptasi dengan lingkungan baru, Bertanggung jawab, bisa bekerja secara individu maupun dalam team, Memiliki attitude yang baik dan Berkemauan Tinggi",https://glints.com/id/opportunities/jobs/customer-service-specialist/972e730e-fede-4c24-8eaa-79eb043a801c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/84dc72e0e1c4d2d05a06095ea1934849.png
gl260,Teknisi Maintenance,MALVERDE TEQUILARIA,Produce Audio Material,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Maintenance Engineering, Audio Engineering, Produce Audio Material",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/teknisi-maintenance/826d3cb3-e461-4562-a92d-09103b1dd00f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl261,IT Support,MALVERDE TEQUILARIA,Communication Skills,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"IT Infrastructure Management, IT Security, Communication Skills",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/it-support/482b0e8f-8ad2-4794-afd4-a2d099a89cc9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl262,Operation & Maintenance Engineer,MALVERDE TEQUILARIA,Audio Editing,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Audio Engineering, Audio Editing, Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/operation-and-maintenance-engineer/837992e2-3427-4207-b11e-a14140bd6909?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl263,Sound Engineer,MALVERDE TEQUILARIA,Sound Design,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Sound Design",SMA/SMK,,https://glints.com/id/opportunities/jobs/sound-engineer/df5ca072-55af-42ce-8614-2c1ed2706780?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl264,Valer Attendats,MALVERDE TEQUILARIA,Leadership Development,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Leadership Development, Teamwork, Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/valer-attendats/a22dd076-19ff-4419-a104-e7b169d3a90f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl265,Part Timer Crew Store (Surabaya),Vilo,Warehouse Management,"Sambikerep, Surabaya, Jawa Timur, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Warehouse Management, Waste Management, Warehouse Operator, Restaurant Management",SMA/SMK,,https://glints.com/id/opportunities/jobs/part-timer-crew-store-surabaya/0c594c1a-bf76-462d-9d47-53f7551ff438?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7d3ca02938b4a614f815b9b4bd0158cf.png
gl266,Security (Guard),MALVERDE TEQUILARIA,Positive Attitude,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Communication Skills, Security Management, Positive Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/security-guard/bee15cc3-8bf2-4821-8ebe-67d0c88cd540?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl267,Housekeeper Attendant,MALVERDE TEQUILARIA,Leadership Development,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Leadership Development, Teamwork, Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/housekeeper-attendant/deacca52-d5ac-4c1f-bee0-fa6b94907d8d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
gl268,Digital Marketing (Ads Specialist),PT Natas Nitis Netes,Critical Thinking,"Bekasi Selatan, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Analytical Skills, Communication Skills, Critical Thinking, Attention to Detail",Sarjana (S1),"Merencanakan dan mengembangkan strategi kampanye iklan Google Ads berdasarkan tujuan bisnis dan target pasar., Mengidentifikasi kata kunci yang relevan dan merancang kelompok iklan yang efektif.",https://glints.com/id/opportunities/jobs/digital-marketing-ads-specialist/f22e5305-e9bc-4f0e-a774-163832527800?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/png
gl269,Supervisor Housekeeping,MALVERDE TEQUILARIA,Leadership Development,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Leadership Development, Hospitality Management, Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/supervisor-housekeeping/062ac588-e033-4243-8a3b-0782355c60eb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/495db275ace07cbe482dba293c9f08a5.jpeg
