id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl339,Staff Warehouse Raw Material,Crucil Indonesia,Teliti Dan Cekatan,"Manguharjo, Madiun, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Disiplin Dan Jujur, Berkomunikasi Dengan Baik, Teliti Dan Cekatan",SMA/SMK,,https://glints.com/id/opportunities/jobs/staff-warehouse-raw-material/1ef5ebd5-797a-4f5a-9b6c-b306d83d0a2e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d3a98b253cc29032724290660b8d50b5.png
gl340,HRD BALIKPAPAN,Nusantara Group,Behavioral Event Interview,"Balikpapan Selatan, Balikpapan, Kalimantan Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Administrasi Hrd&ga, Memiliki Kemampuan Komunikasi Yang Baik, Behavioral Event Interview",Sarjana (S1),,https://glints.com/id/opportunities/jobs/hrd-balikpapan/be3a4c19-1cc7-4344-9a58-b1b726cf1244?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f705316a63e7af1230084da18796f846.png
gl341,Prakerja Trainer,Ioda Learning,Marketing,"Cilandak, Jakarta Selatan, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Rp5jt-Rp10jt,5 – 10 tahun,"Marketing, K3, Graphic Design, Sales, Administrasi Hrd",Sarjana (S1),,https://glints.com/id/opportunities/jobs/prakerja-trainer/7f59fb36-2fb8-41e9-84f2-b5c692577dae?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/652c59ef4480feca6afc3c4670789b79.png
gl342,Perawat Ners,RS HUSADA,+3,"Sawah Besar, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"MELAKUKAN ASUHAN KEPERAWATAN, Mampu bekerjasama  dengan tim, 1. Dapat berkomunikasi dengan ba",Sarjana (S1),"CV Lengkap, Ijazah  S 1 Profesi Ners, STR aktif, Sertifikat Perawat (BTCLS, ACLS, PPGD, Hyperkes, dll, BPJS Kesehatan aktif, BPJS Ketenagakerjaan aktif, NPWP, Foto 4x6, Rekomendasi Tempat Kerja Sebelumnya, Vaksin Hepatitis B & Vaksin COVID (Bisa menyusul), Kartu Keluarga, SKCK Terbaru",https://glints.com/id/opportunities/jobs/perawat-ners/cc6b6f70-064d-4dea-9e99-8da7c7582388?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0b8423fa5b2dc4574080a308e789e29e.jpg
gl343,Membership Consultant,Osbond Gym Blok M,manage membership,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"manage membership, Good Communication Skills, consultant",SMA/SMK,,https://glints.com/id/opportunities/jobs/membership-consultant/ad4fa3fc-ba95-4845-bd91-6816c8345de7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5414afb1ade2e3e5ab704c8512edd7c2.png
gl344,TEKNISI LAPTOP SOLO,PT Zabran Internasional Grup,Information Technology,"Sukoharjo, Sukoharjo, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,2jt-Rp3,5jt",Kurang dari setahun,"Information Technology, Software Installation, Hardware Troubleshooting",SMA/SMK,,https://glints.com/id/opportunities/jobs/teknisi-laptop-solo/07614d8f-9232-4d6d-80a2-bd24b673461e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/eb5b1bfe37c3b57eae8e51b6f64bec6e.jpg
gl345,Sales Retail - Jakarta,PT Gree Electric Appliances Indonesia,Marketing,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp10jt,Kurang dari setahun,"Marketing, Kemampuan Negosiasi, Memiliki Kemampuan Komunikasi Yang Baik, Sales",Diploma (D1 - D4),"Komisi penjualan tidak terbatas, Jenjang karir, Pelatihan dan Pengembangan",https://glints.com/id/opportunities/jobs/sales-retail-jakarta/3dfac142-7d39-449f-9599-7c7190a29949?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5d306b9ac779117c6d6ac841b7b51325.jpg
gl346,Medical Product Specialist,PT. Harlisa Anugerah Sejati,Medical Devices,"Waru, Sidoarjo, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Medical Technology, Public Speaking, Nurse, Medical Devices, Micorsoft Power Point, Presentation Skills",Diploma (D1 - D4),"Laki-laki, Pendidikan Minimum D3, Sangat Diutamakan jurusan Keperawatan, Memiliki Pengalaman & Pengetahuan di Bidang Perawatan Medis & Operasional Alat Kesehatan, Memiliki Kemampuan Public Speaking dan negosiasi yang baik, Aktif dalam organisasi dan mampu membangun relasi, Mampu Mendemonstrasikan dan Mempresentasikan Produk, Memiliki ketertarikan berkarir di Healthcare Industry, Teliti, Jujur, Disiplin, dan Multitasker yang baik, Mampu Bersosialisasi & Komunikatif, Mampu Mengoperasikan Komputer Dengan Baik",https://glints.com/id/opportunities/jobs/medical-product-specialist/5b31a0ca-929b-4d54-a799-bac4d1807e97?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b375590dd42b3c2c4cfce67c73c66aa5.png
gl347,Recruitment Manager,The Bandha Hotel & Suites,Recruitment & Selection,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Recruitment & Selection, Fluent In English Both Oral And Written, Good Communication Skills",Sarjana (S1),,https://glints.com/id/opportunities/jobs/recruitment-manager/1e9b6da9-8e5a-4e37-b832-b264612f50d9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/45ec45ccb963870fe00e96f952f84cfa.png
gl348,System Analyst,Nawatech,C# .net,"Pondok Aren, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"BRD, FSD, UAT, Agile & Waterfall Methodologies, C# .net","BRD, FSD, UAT","Analyze, break down, and delegate development tasks to Developers., Testing developed features or functions to validate that they are working as expected., Ensuring development deadline and budget constraints are met., Accountable for all software development phases (SDLC) to ensure on-time completion., Responsible for managing simultaneous software development., Analyze and create documents such as FSD and TSD., Create a conceptual model and system specification., Create mockup application, flowchart, Use Case, ERD., Coordination with user internal and external, Coordination with user internal and external.’s needs.., Create update report projectConduct Internal Test, SIT and UAT.",https://glints.com/id/opportunities/jobs/system-analyst/ddeb36f2-303a-483d-9ed3-2b48b73366bd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0d5ca5d4f85aeaca9eae66647e8b2eda.jpg
gl349,Training & Development Manager,The Bandha Hotel & Suites,Good Teaching Skill,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Fluent In English Both Oral And Written, Good Communication Skills, Good Teaching Skill",Sarjana (S1),,https://glints.com/id/opportunities/jobs/training-and-development-manager/12ec0b4a-e334-4b95-b38c-89f53d9a3185?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/45ec45ccb963870fe00e96f952f84cfa.png
gl350,Sales Retail - Tangerang,PT Gree Electric Appliances Indonesia,Marketing,"Tangerang, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp10jt,Kurang dari setahun,"Marketing, Kemampuan Negosiasi, Memiliki Kemampuan Komunikasi Yang Baik, Sales",Diploma (D1 - D4),"Komisi penjualan tidak terbatas, Jenjang karir, Pelatihan dan Pengembangan",https://glints.com/id/opportunities/jobs/sales-retail-tangerang/48779cbf-91d1-44c6-9742-4afabcfe151c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5d306b9ac779117c6d6ac841b7b51325.jpg
gl351,Videografer and Content Creator,Gersults,Videography,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp7jt,1 – 3 tahun,"Digital Marketing, Digital Advertising, Video Editing, Videography",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/videografer-and-content-creator/e35af3af-320e-45b2-8dc1-8799ae361353?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fa562a89bd5b49487dc0b1de443cbb0d.png
gl352,Backend Developer,PT Adinata Mitra Solusi,Python,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Data Base​, MySQL, Java, Python, PHP",Sarjana (S1),"- Highly proficient with one or more programming languages such as JavaScript, Go or Java, - Minimum 1 year of professional software development experience, - Responsible engineer, able to deliver work with limited supervision, - Self-motivated learner, able to problem-solve with limited guidance, - Experience with relational databases e.g. MySQL, PostgreSQL., - Comfortable working with the command line and Linux-based operating systems, - (big bonus plus) Experience with query optimization, - (big bonus plus) Experience with server-side caching, message brokers and event-driven architecture, - (big bonus plus) Familiar with DevOps to deploy on cloud environments (AWS, GCP, AliCloud)",https://glints.com/id/opportunities/jobs/backend-developer/a03d4cf2-2723-4306-b5e9-3eab719795f4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7cd06c155bc850b23dbb36f499bc8315.jpeg
gl353,Full Stack Developer (Springboot),Nawatech,Kotlin,"Pondok Aren, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Java, SpringBoot Framework, Kotlin",SMA/SMK,"Build API, Web Application, and PWA (Progressive Web App)., Apply good design principles in building UI/UX of mobile applications., Understands and develops software solutions to meet end user's requirements., Contribute to the continuous improvement of development processes, tools, and methodologies to enhance team productivity and efficiency., Actively engage in code reviews, offering constructive feedback and insights to fellow developers., Work closely and collaborate with Product and Designers to identify and define application requirements and to ensure the application has good functionality and appearance., Develops architectural, database, UI/UX planning together with the team., Ensures that application integrates with 3rd parties if needed.",https://glints.com/id/opportunities/jobs/full-stack-developer-springboot/a639bc7d-80ec-4d78-bf7c-bdd902eff3d7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0d5ca5d4f85aeaca9eae66647e8b2eda.jpg
gl354,Content Creator,Caseuphoria.com (cv Juanda Jfk Djaja),Membuat Konten Tiktok,"Pakal, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Instagram Reels, Content Creation, Membuat Konten Tiktok",SMA/SMK,,https://glints.com/id/opportunities/jobs/content-creator/7daec566-87e8-4c68-9358-b783c1f2892a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/548e9d7f56ac9c53fed4f7be00b97b7a.png
gl355,Sales Canvassing,PT. MEA DIGITAL MARKETING,Marketing,"Andir, Bandung, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Sales Canvassing, Marketing, Sales",SMA/SMK,"Latar belakang PENDIDIKAN minimal SMA/SMK jurusan Pemasaran. Maksimal usia 35 tahun., Memiliki pengetahuan dasar tentang teknik penjualan dan keterampilan persuasif., Percaya diri dalam menawarkan produk perusahaan., Terbiasa bekerja dengan target., Disiplin dan lebih baik tinggal di Bandung.",https://glints.com/id/opportunities/jobs/sales-canvassing/349dc199-d5bd-45a0-a375-76965bb37cee?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/293ab6f8693b407ff003d9335761b417.png
gl356,Sales Executive,PT MAFIRO PASIFIK STEEL,Target Oriented,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Sales Targets, Public Speaking",SMA/SMK,"Memiliki pengalaman dalam bidang sales marketing minimal 1 tahun, Laki-laki/perempuan, Lulusan SMA/SMKA/Sederajat, Usia min 23 thn, Pria/wanita, Memiliki ketrampilan dan pengalaman bidang marketing, Memiliki skill publik speaking",https://glints.com/id/opportunities/jobs/sales-executive/4fec18ca-e732-40b3-8114-d41ba52278c1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/32c7e94a42bf0305a224dbdcab51ecf8.png
gl357,Sales Executive Jambi Area,Everseiko Group,Good Comunication Skill,"Maro Sebo Ilir, Batang Hari, Jambi, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Good Comunication Skill, Negotiation Skill, Sales Marketing",SMA/SMK,"Menyusun rencana kunjungan (visit plan) bersama dengan sales manager setiap bulannya, Memastikan aktivitas promosi terlaksanakan dengan baik dan optimal, Menghasilkan order harian melalui kunjungan customer, telepon harian dan laporan penjualan dealer pada area kerja, Mengkoordinasikan dengan pihak dealer terkait pemenuhan kebutuhan dan permintaan order customer",https://glints.com/id/opportunities/jobs/sales-executive-jambi-area/6710db01-1e7f-4070-8dc9-4e66e85313d9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6ecfa4216cb0665de9afc76adbd3dcf5.png
gl358,Crew Outlet,Kebuli Al-Khalid,Crew outlet,"Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Saya orang yang friendly, Good Communication Skills, Crew outlet",SMA/SMK,"Laki-laki/perempuan, Minimal SMA/SMK (Diutamakan yang lulusan tataboga, pariwisata, perhotelan), Berpengalaman sebagai crew outlet, Fresh Graduate boleh melamar, Dapat bekerja secara tim maupun individu, dan siap bekerja dalam tekanan, Disiplin sholat 5 waktu",https://glints.com/id/opportunities/jobs/crew-outlet/3940a0ea-eb5d-426f-9556-1c0e5a37ae17?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/98d8d30ff96c9e5eb5c7633ef6c78fb4.png
gl359,React Js Developer,"Altech Omega Andalan, Pt",React Js,"Kemantren Mergangsan, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4jt-Rp6,5jt",3 – 5 tahun,"Java Script, React Js, Front End",SMA/SMK,"Collaborate with software development and testing teams to understand project requirements and ensure alignment between development and operations., Able to write programs that are scalable, reliable, maintainable, and testable, Experience developing programs in multiple programming languages, web frameworks, containers, and datastores, Experience in working with AGILE/SCRUM methodology, Through understanding of web-related security technologies, Good knowledge in NoSQL Databases",https://glints.com/id/opportunities/jobs/react-js-developer/40e747e6-4fa9-44b6-8496-809563bfa6a1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/46afd25cd5da097da31f114e6779b0bf.png
gl360,Marketing Manager,THE PLURAL CO. BALI,Social Media Marketing,"Denpasar Utara, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Social Media Marketing, Problem Solving And Time Management, Digital Marketing, Time Management, Sales Marketing",Sarjana (S1),,https://glints.com/id/opportunities/jobs/marketing-manager/8bbcf395-f905-4de1-8a02-ab74f657e8ff?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8627822908186dbf4a76313519d0dd6e.png
gl361,Sales Executive,PT MAFIRO PASIFIK STEEL,Target Oriented,"Tabanan, Tabanan, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Sales Targets, Public Speaking",SMA/SMK,"Memiliki pengalaman dalam bidang sales marketing minimal 1 tahun, Laki-laki/perempuan, Lulusan SMA/SMKA/Sederajat, Usia min 23 thn, Pria/wanita, Memiliki ketrampilan dan pengalaman bidang marketing, Memiliki skill publik speaking",https://glints.com/id/opportunities/jobs/sales-executive/3f8c6af6-6f6a-402a-8785-df97e1eae680?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/32c7e94a42bf0305a224dbdcab51ecf8.png
gl362,Sales Executive Medan Area,Everseiko Group,Good Comunication Skill,"Medan Kota, Medan, Sumatera Utara, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Good Comunication Skill, Negotiation Skill, Sales Marketing",SMA/SMK,"Menyusun rencana kunjungan (visit plan) bersama dengan sales manager setiap bulannya, Memastikan aktivitas promosi terlaksanakan dengan baik dan optimal, Menghasilkan order harian melalui kunjungan customer, telepon harian dan laporan penjualan dealer pada area kerja, Mengkoordinasikan dengan pihak dealer terkait pemenuhan kebutuhan dan permintaan order customer",https://glints.com/id/opportunities/jobs/sales-executive-medan-area/ea5a9265-24a0-43bf-a376-e510193c3713?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6ecfa4216cb0665de9afc76adbd3dcf5.png
gl363,Teknisi - Solo,PT PINK SERVICE INDONESIA,Teliti dalam bekerja,"Pasarkliwon, Surakarta, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Berorientasi Pada Target, Menghandle Komplain Customer., Teknisi Listrik, Teliti dalam bekerja, pengecekan/checklist",SMA/SMK,"Pria Usia Max 40 thn, Minimal Tinggi Badan 167 cm, Pendidikan Min SMK Jurusan Kelistrikan, Berpenampilan menarik dan memiliki berat badan yang proposional, Berbadan sehat dan tidak buta warna, Tidak takut ketinggian, Berpengalaman dibidang teknisi, Freshgraduate welcome, Cepat Bergabung",https://glints.com/id/opportunities/jobs/teknisi-solo/5570dda2-d583-4908-bc97-2a10e6a44dd5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/png
gl364,Sales Executive Lampung Area,Everseiko Group,Good Comunication Skill,"Kedaton, Bandar Lampung, Lampung, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Good Comunication Skill, Negotiation Skill, Sales Marketing",SMA/SMK,"Menyusun rencana kunjungan (visit plan) bersama dengan sales manager setiap bulannya, Memastikan aktivitas promosi terlaksanakan dengan baik dan optimal, Menghasilkan order harian melalui kunjungan customer, telepon harian dan laporan penjualan dealer pada area kerja, Mengkoordinasikan dengan pihak dealer terkait pemenuhan kebutuhan dan permintaan order customer",https://glints.com/id/opportunities/jobs/sales-executive-lampung-area/577bd42e-d05c-49ce-a169-362514bcaa3f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6ecfa4216cb0665de9afc76adbd3dcf5.png
gl365,Sales Executive,PT MAFIRO PASIFIK STEEL,Target Oriented,"Buleleng, Buleleng, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Sales Targets, Public Speaking",SMA/SMK,"Memiliki pengalaman dalam bidang sales marketing minimal 1 tahun, Laki-laki/perempuan, Lulusan SMA/SMKA/Sederajat, Usia min 23 thn, Pria/wanita, Memiliki ketrampilan dan pengalaman bidang marketing, Memiliki skill publik speaking",https://glints.com/id/opportunities/jobs/sales-executive/3cb2bb1c-a534-4190-b7f1-3068a0d87080?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/32c7e94a42bf0305a224dbdcab51ecf8.png
